"State","District","Crop","Season","Yield-2022-23","Yield-2023-24","Yield-2024-25"
"Uttarakhand","Nainital","Tur","Kharif","833.00","817.00","750.00"
"Uttarakhand","Nainital","Tur","Total","833.00","817.00","750.00"
"Uttarakhand","Nainital","Gram","Rabi","846.00","993.00","898.00"
"Uttarakhand","Nainital","Gram","Total","846.00","993.00","898.00"
"Uttarakhand","Nainital","Urad","Kharif","1132.00","964.00","1236.00"
"Uttarakhand","Nainital","Urad","Total","1132.00","964.00","1236.00"
"Uttarakhand","Nainital","Lentil","Rabi","1050.00","908.00","960.00"
"Uttarakhand","Nainital","Lentil","Total","1050.00","908.00","960.00"
"Uttarakhand","Nainital","Other Pulses","Kharif","902.00","894.00","1181.00"
"Uttarakhand","Nainital","Other Pulses","Rabi","680.00","967.00","726.00"
"Uttarakhand","Nainital","Other Pulses","Total","875.00","901.00","1176.00"
"Uttarakhand","Nainital","Total Pulses","Total","1031.00","943.00","1149.00"
"Uttarakhand","Nainital","Total Food Grains","Kharif","2579.00","2746.00","2717.00"
"Uttarakhand","Nainital","Total Food Grains","Rabi","3298.00","3576.00","3836.00"
"Uttarakhand","Nainital","Total Food Grains","Summer","3451.00","3571.00","3920.00"
"Uttarakhand","Nainital","Total Food Grains","Total","2982.00","3206.00","3301.00"
"Uttarakhand","Pauri Garhwal","Rice","Kharif","1773.00","1464.00","1723.00"
"Uttarakhand","Pauri Garhwal","Rice","Total","1773.00","1464.00","1723.00"
"Uttarakhand","Pauri Garhwal","Wheat","Rabi","1677.00","1986.00","1974.00"
"Uttarakhand","Pauri Garhwal","Wheat","Total","1677.00","1986.00","1974.00"
"Uttarakhand","Pauri Garhwal","Maize","Kharif","1975.00","1494.00","2358.00"
"Uttarakhand","Pauri Garhwal","Maize","Total","1975.00","1494.00","2358.00"
"Uttarakhand","Pauri Garhwal","Barley","Rabi","1341.00","1217.00","1539.00"
"Uttarakhand","Pauri Garhwal","Barley","Total","1341.00","1217.00","1539.00"
"Uttarakhand","Pauri Garhwal","Ragi","Kharif","1400.00","1597.00","1687.00"
"Uttarakhand","Pauri Garhwal","Ragi","Total","1400.00","1597.00","1687.00"
"Uttarakhand","Pauri Garhwal","Small Millets","Kharif","1392.00","1518.00","1183.00"
"Uttarakhand","Pauri Garhwal","Small Millets","Total","1392.00","1518.00","1183.00"
"Uttarakhand","Pauri Garhwal","Shree Anna /Nutri Cereals","Kharif","1397.00","1564.00","1502.00"
"Uttarakhand","Pauri Garhwal","Shree Anna /Nutri Cereals","Total","1397.00","1564.00","1502.00"
"Uttarakhand","Pauri Garhwal","Nutri/Coarse Cereals","Kharif","1455.00","1557.00","1592.00"
"Uttarakhand","Pauri Garhwal","Nutri/Coarse Cereals","Rabi","1341.00","1217.00","1539.00"
"Uttarakhand","Pauri Garhwal","Nutri/Coarse Cereals","Total","1439.00","1498.00","1585.00"
"Uttarakhand","Pauri Garhwal","Cereals","Kharif","1521.00","1532.00","1621.00"
"Uttarakhand","Pauri Garhwal","Cereals","Rabi","1578.00","1722.00","1854.00"
"Uttarakhand","Pauri Garhwal","Cereals","Total","1539.00","1591.00","1687.00"
"Uttarakhand","Pauri Garhwal","Tur","Kharif","949.00","875.00","990.00"
"Uttarakhand","Pauri Garhwal","Tur","Total","949.00","875.00","990.00"
"Uttarakhand","Pauri Garhwal","Gram","Rabi","667.00","","667.00"
"Uttarakhand","Pauri Garhwal","Gram","Total","667.00","","667.00"
"Uttarakhand","Pauri Garhwal","Urad","Kharif","679.00","797.00","811.00"
"Uttarakhand","Pauri Garhwal","Urad","Total","679.00","797.00","811.00"
"Uttarakhand","Pauri Garhwal","Lentil","Rabi","460.00","597.00","841.00"
"Uttarakhand","Pauri Garhwal","Lentil","Total","460.00","597.00","841.00"
"Uttarakhand","Pauri Garhwal","Other Pulses","Kharif","592.00","779.00","807.00"
"Uttarakhand","Pauri Garhwal","Other Pulses","Rabi","703.00","696.00","705.00"
"Uttarakhand","Pauri Garhwal","Other Pulses","Total","596.00","776.00","804.00"
"Uttarakhand","Pauri Garhwal","Total Pulses","Total","640.00","777.00","812.00"
"Uttarakhand","Pauri Garhwal","Total Food Grains","Kharif","1444.00","1458.00","1529.00"
"Uttarakhand","Pauri Garhwal","Total Food Grains","Rabi","1556.00","1702.00","1824.00"
"Uttarakhand","Pauri Garhwal","Total Food Grains","Total","1477.00","1529.00","1608.00"
"Uttarakhand","Pithoragarh","Rice","Kharif","1296.00","1365.00","1479.00"
"Uttarakhand","Pithoragarh","Rice","Total","1296.00","1365.00","1479.00"
"Uttarakhand","Pithoragarh","Wheat","Rabi","1574.00","1718.00","1696.00"
"Uttarakhand","Pithoragarh","Wheat","Total","1574.00","1718.00","1696.00"
"Uttarakhand","Pithoragarh","Maize","Kharif","1464.00","1669.00","1797.00"
"Uttarakhand","Pithoragarh","Maize","Total","1464.00","1669.00","1797.00"
"Uttarakhand","Pithoragarh","Barley","Rabi","1530.00","1638.00","1572.00"
"Uttarakhand","Pithoragarh","Barley","Total","1530.00","1638.00","1572.00"
"Uttarakhand","Pithoragarh","Ragi","Kharif","1633.00","1646.00","1522.00"
"Uttarakhand","Pithoragarh","Ragi","Total","1633.00","1646.00","1522.00"
"Uttarakhand","Pithoragarh","Small Millets","Kharif","1668.00","1402.00","1112.00"
"Uttarakhand","Pithoragarh","Small Millets","Total","1668.00","1402.00","1112.00"
"Uttarakhand","Pithoragarh","Shree Anna /Nutri Cereals","Kharif","1637.00","1622.00","1324.00"
"Uttarakhand","Pithoragarh","Shree Anna /Nutri Cereals","Total","1637.00","1622.00","1324.00"
"Uttarakhand","Pithoragarh","Nutri/Coarse Cereals","Kharif","1588.00","1635.00","1415.00"
"Uttarakhand","Pithoragarh","Nutri/Coarse Cereals","Rabi","1530.00","1638.00","1572.00"
"Uttarakhand","Pithoragarh","Nutri/Coarse Cereals","Total","1573.00","1636.00","1440.00"
"Uttarakhand","Pithoragarh","Cereals","Kharif","1405.00","1466.00","1449.00"
"Uttarakhand","Pithoragarh","Cereals","Rabi","1567.00","1705.00","1678.00"
"Uttarakhand","Pithoragarh","Cereals","Total","1478.00","1570.00","1535.00"
"Uttarakhand","Pithoragarh","Tur","Kharif","778.00","817.00",""
"Uttarakhand","Pithoragarh","Tur","Total","778.00","817.00",""
"Uttarakhand","Pithoragarh","Gram","Rabi","727.00","725.00","723.00"
"Uttarakhand","Pithoragarh","Gram","Total","727.00","725.00","723.00"
"Uttarakhand","Pithoragarh","Urad","Kharif","1080.00","964.00","1104.00"
"Uttarakhand","Pithoragarh","Urad","Total","1080.00","964.00","1104.00"
"Uttarakhand","Pithoragarh","Lentil","Rabi","1180.00","789.00","931.00"
"Uttarakhand","Pithoragarh","Lentil","Total","1180.00","789.00","931.00"
"Uttarakhand","Pithoragarh","Other Pulses","Kharif","1233.00","1206.00","1339.00"
"Uttarakhand","Pithoragarh","Other Pulses","Rabi","574.00","574.00","574.00"
"Uttarakhand","Pithoragarh","Other Pulses","Total","1026.00","1167.00","1284.00"
"Uttarakhand","Pithoragarh","Total Pulses","Total","1129.00","976.00","1107.00"
"Uttarakhand","Pithoragarh","Total Food Grains","Kharif","1388.00","1416.00","1430.00"
"Uttarakhand","Pithoragarh","Total Food Grains","Rabi","1489.00","1525.00","1539.00"
"Uttarakhand","Pithoragarh","Total Food Grains","Total","1437.00","1464.00","1473.00"
"Uttarakhand","Rudraprayag","Rice","Kharif","1423.00","1413.00","1613.00"
"Uttarakhand","Rudraprayag","Rice","Total","1423.00","1413.00","1613.00"
"Uttarakhand","Rudraprayag","Wheat","Rabi","1244.00","1608.00","1609.00"
"Uttarakhand","Rudraprayag","Wheat","Total","1244.00","1608.00","1609.00"
"Uttarakhand","Rudraprayag","Maize","Kharif","1975.00","2000.00","2056.00"
"Uttarakhand","Rudraprayag","Maize","Total","1975.00","2000.00","2056.00"
"Uttarakhand","Rudraprayag","Barley","Rabi","1216.00","1319.00","1545.00"
"Uttarakhand","Rudraprayag","Barley","Total","1216.00","1319.00","1545.00"
"Uttarakhand","Rudraprayag","Ragi","Kharif","1579.00","1440.00","1656.00"
"Uttarakhand","Rudraprayag","Ragi","Total","1579.00","1440.00","1656.00"
"Uttarakhand","Rudraprayag","Small Millets","Kharif","1724.00","1384.00","1503.00"
"Uttarakhand","Rudraprayag","Small Millets","Total","1724.00","1384.00","1503.00"
"Uttarakhand","Rudraprayag","Shree Anna /Nutri Cereals","Kharif","1644.00","1415.00","1590.00"
"Uttarakhand","Rudraprayag","Shree Anna /Nutri Cereals","Total","1644.00","1415.00","1590.00"
"Uttarakhand","Rudraprayag","Nutri/Coarse Cereals","Kharif","1652.00","1428.00","1599.00"
"Uttarakhand","Rudraprayag","Nutri/Coarse Cereals","Rabi","1216.00","1319.00","1545.00"
"Uttarakhand","Rudraprayag","Nutri/Coarse Cereals","Total","1586.00","1412.00","1593.00"
"Uttarakhand","Rudraprayag","Cereals","Kharif","1549.00","1421.00","1605.00"
"Uttarakhand","Rudraprayag","Cereals","Rabi","1240.00","1563.00","1600.00"
"Uttarakhand","Rudraprayag","Cereals","Total","1426.00","1474.00","1603.00"
"Uttarakhand","Rudraprayag","Tur","Kharif","947.00","946.00","990.00"
"Uttarakhand","Rudraprayag","Tur","Total","947.00","946.00","990.00"
"Uttarakhand","Rudraprayag","Urad","Kharif","970.00","969.00","1271.00"
"Uttarakhand","Rudraprayag","Urad","Total","970.00","969.00","1271.00"
"Uttarakhand","Rudraprayag","Lentil","Rabi","469.00","597.00",""
"Uttarakhand","Rudraprayag","Lentil","Total","469.00","597.00",""
"Uttarakhand","Rudraprayag","Other Pulses","Kharif","769.00","1005.00","1011.00"
"Uttarakhand","Rudraprayag","Other Pulses","Rabi","500.00","","667.00"
"Uttarakhand","Rudraprayag","Other Pulses","Total","765.00","1005.00","1007.00"
"Uttarakhand","Rudraprayag","Total Pulses","Total","872.00","968.00","1027.00"
"Uttarakhand","Rudraprayag","Total Food Grains","Kharif","1531.00","1398.00","1580.00"
"Uttarakhand","Rudraprayag","Total Food Grains","Rabi","1237.00","1562.00","1599.00"
"Uttarakhand","Rudraprayag","Total Food Grains","Total","1415.00","1457.00","1587.00"
"Uttarakhand","Tehri Garhwal","Rice","Kharif","2064.00","2357.00","2127.00"
"Uttarakhand","Tehri Garhwal","Rice","Total","2064.00","2357.00","2127.00"
"Uttarakhand","Tehri Garhwal","Wheat","Rabi","2055.00","2079.00","2106.00"
"Uttarakhand","Tehri Garhwal","Wheat","Total","2055.00","2079.00","2106.00"
"Uttarakhand","Tehri Garhwal","Maize","Kharif","2083.00","2253.00","2988.00"
"Uttarakhand","Tehri Garhwal","Maize","Total","2083.00","2253.00","2988.00"
"Uttarakhand","Tehri Garhwal","Barley","Rabi","1495.00","1493.00","1457.00"
"Uttarakhand","Tehri Garhwal","Barley","Total","1495.00","1493.00","1457.00"
"Uttarakhand","Tehri Garhwal","Ragi","Kharif","1654.00","1922.00","1665.00"
"Uttarakhand","Tehri Garhwal","Ragi","Total","1654.00","1922.00","1665.00"
"Uttarakhand","Tehri Garhwal","Small Millets","Kharif","1720.00","1621.00","1370.00"
"Uttarakhand","Tehri Garhwal","Small Millets","Total","1720.00","1621.00","1370.00"
"Uttarakhand","Tehri Garhwal","Shree Anna /Nutri Cereals","Kharif","1694.00","1739.00","1482.00"
"Uttarakhand","Tehri Garhwal","Shree Anna /Nutri Cereals","Total","1694.00","1739.00","1482.00"
"Uttarakhand","Tehri Garhwal","Nutri/Coarse Cereals","Kharif","1719.00","1782.00","1622.00"
"Uttarakhand","Tehri Garhwal","Nutri/Coarse Cereals","Rabi","1495.00","1493.00","1457.00"
"Uttarakhand","Tehri Garhwal","Nutri/Coarse Cereals","Total","1694.00","1755.00","1604.00"
"Uttarakhand","Tehri Garhwal","Cereals","Kharif","1826.00","1945.00","1765.00"
"Uttarakhand","Tehri Garhwal","Cereals","Rabi","1978.00","2012.00","1998.00"
"Uttarakhand","Tehri Garhwal","Cereals","Total","1885.00","1971.00","1846.00"
"Uttarakhand","Tehri Garhwal","Tur","Kharif","1134.00","1133.00","1299.00"
"Uttarakhand","Tehri Garhwal","Tur","Total","1134.00","1133.00","1299.00"
"Uttarakhand","Tehri Garhwal","Gram","Rabi","636.00","685.00","645.00"
"Uttarakhand","Tehri Garhwal","Gram","Total","636.00","685.00","645.00"
"Uttarakhand","Tehri Garhwal","Urad","Kharif","1048.00","1048.00","715.00"
"Uttarakhand","Tehri Garhwal","Urad","Total","1048.00","1048.00","715.00"
"Uttarakhand","Tehri Garhwal","Lentil","Rabi","573.00","407.00","334.00"
"Uttarakhand","Tehri Garhwal","Lentil","Total","573.00","407.00","334.00"
"Uttarakhand","Tehri Garhwal","Other Pulses","Kharif","792.00","713.00","791.00"
"Uttarakhand","Tehri Garhwal","Other Pulses","Rabi","575.00","579.00","579.00"
"Uttarakhand","Tehri Garhwal","Other Pulses","Total","780.00","713.00","787.00"
"Uttarakhand","Tehri Garhwal","Total Pulses","Total","901.00","813.00","829.00"
"Uttarakhand","Tehri Garhwal","Total Food Grains","Kharif","1668.00","1690.00","1544.00"
"Uttarakhand","Tehri Garhwal","Total Food Grains","Rabi","1908.00","1928.00","1924.00"
"Uttarakhand","Tehri Garhwal","Total Food Grains","Total","1752.00","1770.00","1656.00"
"Uttarakhand","Udham Singh Nagar","Rice","Kharif","3207.00","3204.00","3322.00"
"Uttarakhand","Udham Singh Nagar","Rice","Summer","3527.00","3571.00","3921.00"
"Uttarakhand","Udham Singh Nagar","Rice","Total","3260.00","3268.00","3360.00"
"Uttarakhand","Udham Singh Nagar","Wheat","Rabi","4157.00","4488.00","4307.00"
"Uttarakhand","Udham Singh Nagar","Wheat","Total","4157.00","4488.00","4307.00"
"Uttarakhand","Udham Singh Nagar","Maize","Kharif","3000.00","2939.00","3020.00"
"Uttarakhand","Udham Singh Nagar","Maize","Summer","2973.00","3235.00","3020.00"
"Uttarakhand","Udham Singh Nagar","Maize","Total","2974.00","3191.00","3020.00"
"Uttarakhand","Udham Singh Nagar","Barley","Rabi","2000.00","",""
"Uttarakhand","Udham Singh Nagar","Barley","Total","2000.00","",""
"Uttarakhand","Udham Singh Nagar","Small Millets","Kharif","","587.00",""
"Uttarakhand","Udham Singh Nagar","Small Millets","Total","","587.00",""
"Uttarakhand","Udham Singh Nagar","Shree Anna /Nutri Cereals","Kharif","","587.00",""
"Uttarakhand","Udham Singh Nagar","Shree Anna /Nutri Cereals","Total","","587.00",""
"Uttarakhand","Udham Singh Nagar","Nutri/Coarse Cereals","Kharif","3000.00","2667.00","3020.00"
"Uttarakhand","Udham Singh Nagar","Nutri/Coarse Cereals","Rabi","2000.00","",""
"Uttarakhand","Udham Singh Nagar","Nutri/Coarse Cereals","Summer","2973.00","3235.00","3020.00"
"Uttarakhand","Udham Singh Nagar","Nutri/Coarse Cereals","Total","2969.00","3140.00","3020.00"
"Uttarakhand","Udham Singh Nagar","Cereals","Kharif","3207.00","3204.00","3322.00"
"Uttarakhand","Udham Singh Nagar","Cereals","Rabi","4157.00","4488.00","4307.00"
"Uttarakhand","Udham Singh Nagar","Cereals","Summer","3522.00","3565.00","3791.00"
"Uttarakhand","Udham Singh Nagar","Cereals","Total","3639.00","3778.00","3812.00"
"Uttarakhand","Udham Singh Nagar","Gram","Rabi","800.00","","944.00"
"Uttarakhand","Udham Singh Nagar","Gram","Total","800.00","","944.00"
"Uttarakhand","Udham Singh Nagar","Urad","Kharif","1131.00","1067.00","1068.00"
"Uttarakhand","Udham Singh Nagar","Urad","Summer","","1022.00","947.00"
"Uttarakhand","Udham Singh Nagar","Urad","Total","1131.00","1065.00","1065.00"
"Uttarakhand","Udham Singh Nagar","Moong","Summer","1000.00","","837.00"
"Uttarakhand","Udham Singh Nagar","Moong","Total","1000.00","","837.00"
"Uttarakhand","Udham Singh Nagar","Lentil","Rabi","718.00","1043.00","1422.00"
"Uttarakhand","Udham Singh Nagar","Lentil","Total","718.00","1043.00","1422.00"
"Uttarakhand","Udham Singh Nagar","Other Pulses","Kharif","","",""
"Uttarakhand","Udham Singh Nagar","Other Pulses","Rabi","1051.00","1060.00","1055.00"
"Uttarakhand","Udham Singh Nagar","Other Pulses","Total","1051.00","1060.00","1055.00"
"Uttarakhand","Udham Singh Nagar","Total Pulses","Total","1053.00","1061.00","1060.00"
"Uttarakhand","Udham Singh Nagar","Total Food Grains","Kharif","3194.00","3191.00","3300.00"
"Uttarakhand","Udham Singh Nagar","Total Food Grains","Rabi","3950.00","4355.00","4281.00"
"Uttarakhand","Udham Singh Nagar","Total Food Grains","Summer","3522.00","3562.00","3767.00"
"Uttarakhand","Udham Singh Nagar","Total Food Grains","Total","3556.00","3725.00","3788.00"
"Uttarakhand","Uttarkashi","Rice","Kharif","1573.00","1940.00","1917.00"
"Uttarakhand","Uttarkashi","Rice","Total","1573.00","1940.00","1917.00"
"Uttarakhand","Uttarkashi","Wheat","Rabi","1894.00","2204.00","1942.00"
"Uttarakhand","Uttarkashi","Wheat","Total","1894.00","2204.00","1942.00"
"Uttarakhand","Uttarkashi","Maize","Kharif","3114.00","3089.00","3355.00"
"Uttarakhand","Uttarkashi","Maize","Total","3114.00","3089.00","3355.00"
"Uttarakhand","Uttarkashi","Barley","Rabi","1436.00","1610.00","1633.00"
"Uttarakhand","Uttarkashi","Barley","Total","1436.00","1610.00","1633.00"
"Uttarakhand","Uttarkashi","Ragi","Kharif","1733.00","1946.00","2005.00"
"Uttarakhand","Uttarkashi","Ragi","Total","1733.00","1946.00","2005.00"
"Uttarakhand","Uttarkashi","Small Millets","Kharif","1268.00","1689.00","1232.00"
"Uttarakhand","Uttarkashi","Small Millets","Total","1268.00","1689.00","1232.00"
"Uttarakhand","Uttarkashi","Shree Anna /Nutri Cereals","Kharif","1542.00","1828.00","1611.00"
"Uttarakhand","Uttarkashi","Shree Anna /Nutri Cereals","Total","1542.00","1828.00","1611.00"
"Uttarakhand","Uttarkashi","Nutri/Coarse Cereals","Kharif","1615.00","1893.00","1724.00"
"Uttarakhand","Uttarkashi","Nutri/Coarse Cereals","Rabi","1436.00","1610.00","1633.00"
"Uttarakhand","Uttarkashi","Nutri/Coarse Cereals","Total","1608.00","1882.00","1722.00"
"Uttarakhand","Uttarkashi","Cereals","Kharif","1593.00","1919.00","1817.00"
"Uttarakhand","Uttarkashi","Cereals","Rabi","1877.00","2181.00","1934.00"
"Uttarakhand","Uttarkashi","Cereals","Total","1689.00","2006.00","1854.00"
"Uttarakhand","Uttarkashi","Tur","Kharif","816.00","703.00","1078.00"
"Uttarakhand","Uttarkashi","Tur","Total","816.00","703.00","1078.00"
"Uttarakhand","Uttarkashi","Gram","Rabi","707.00","718.00","716.00"
"Uttarakhand","Uttarkashi","Gram","Total","707.00","718.00","716.00"
"Uttarakhand","Uttarkashi","Urad","Kharif","860.00","842.00","663.00"
"Uttarakhand","Uttarkashi","Urad","Total","860.00","842.00","663.00"
"Uttarakhand","Uttarkashi","Lentil","Rabi","971.00","803.00","372.00"
"Uttarakhand","Uttarkashi","Lentil","Total","971.00","803.00","372.00"
"Uttarakhand","Uttarkashi","Other Pulses","Kharif","895.00","1155.00","1118.00"
"Uttarakhand","Uttarkashi","Other Pulses","Rabi","571.00","750.00","596.00"
"Uttarakhand","Uttarkashi","Other Pulses","Total","775.00","1127.00","1090.00"
"Uttarakhand","Uttarkashi","Total Pulses","Total","827.00","1021.00","986.00"
"Uttarakhand","Uttarkashi","Total Food Grains","Kharif","1511.00","1747.00","1619.00"
"Uttarakhand","Uttarkashi","Total Food Grains","Rabi","1773.00","2101.00","1859.00"
"Uttarakhand","Uttarkashi","Total Food Grains","Total","1598.00","1852.00","1683.00"
"West Bengal","Alipurduar","Rice","Kharif","1674.00","2530.00",""
"West Bengal","Alipurduar","Rice","Rabi","2463.00","",""
"West Bengal","Alipurduar","Rice","Summer","2606.00","2981.00",""
"West Bengal","Alipurduar","Rice","Total","2400.00","2563.00",""
"West Bengal","Alipurduar","Wheat","Rabi","3032.00","3161.00",""
"West Bengal","Alipurduar","Wheat","Total","3032.00","3161.00",""
"West Bengal","Alipurduar","Maize","Kharif","3187.00","3196.00",""
"West Bengal","Alipurduar","Maize","Rabi","2562.00","5757.00",""
"West Bengal","Alipurduar","Maize","Summer","8396.00","7680.00",""
"West Bengal","Alipurduar","Maize","Total","5358.00","6114.00",""
"West Bengal","Alipurduar","Ragi","Kharif","826.00","1120.00",""
"West Bengal","Alipurduar","Ragi","Total","826.00","1120.00",""
"West Bengal","Alipurduar","Shree Anna /Nutri Cereals","Kharif","826.00","1120.00",""
"West Bengal","Alipurduar","Shree Anna /Nutri Cereals","Total","826.00","1120.00",""
"West Bengal","Alipurduar","Nutri/Coarse Cereals","Kharif","3177.00","3190.00",""
"West Bengal","Alipurduar","Nutri/Coarse Cereals","Rabi","2562.00","5757.00",""
"West Bengal","Alipurduar","Nutri/Coarse Cereals","Summer","8396.00","7680.00",""
"West Bengal","Alipurduar","Nutri/Coarse Cereals","Total","5355.00","6111.00",""
"West Bengal","Alipurduar","Cereals","Kharif","2226.00","2567.00",""
"West Bengal","Alipurduar","Cereals","Rabi","2484.00","5532.00",""
"West Bengal","Alipurduar","Cereals","Summer","6390.00","5995.00",""
"West Bengal","Alipurduar","Cereals","Total","3091.00","3397.00",""
"West Bengal","Alipurduar","Tur","Kharif","","1336.00",""
"West Bengal","Alipurduar","Tur","Rabi","1578.00","",""
"West Bengal","Alipurduar","Tur","Total","1578.00","1336.00",""
"West Bengal","Alipurduar","Gram","Rabi","1260.00","1226.00",""
"West Bengal","Alipurduar","Gram","Total","1260.00","1226.00",""
"West Bengal","Alipurduar","Urad","Kharif","681.00","966.00",""
"West Bengal","Alipurduar","Urad","Rabi","715.00","730.00",""
"West Bengal","Alipurduar","Urad","Total","686.00","930.00",""
"West Bengal","Alipurduar","Moong","Kharif","879.00","885.00",""
"West Bengal","Alipurduar","Moong","Rabi","652.00","640.00",""
"West Bengal","Alipurduar","Moong","Summer","1033.00","848.00",""
"West Bengal","Alipurduar","Moong","Total","861.00","851.00",""
"West Bengal","Alipurduar","Lentil","Rabi","593.00","929.00",""
"West Bengal","Alipurduar","Lentil","Total","593.00","929.00",""
"West Bengal","Alipurduar","Other Pulses","Rabi","1247.00","753.00",""
"West Bengal","Alipurduar","Other Pulses","Total","1247.00","753.00",""
"West Bengal","Alipurduar","Total Pulses","Total","866.00","886.00",""
"West Bengal","Alipurduar","Total Food Grains","Kharif","2080.00","2540.00",""
"West Bengal","Alipurduar","Total Food Grains","Rabi","2364.00","3910.00",""
"West Bengal","Alipurduar","Total Food Grains","Summer","6314.00","5914.00",""
"West Bengal","Alipurduar","Total Food Grains","Total","2938.00","3235.00",""
"West Bengal","Bankura","Rice","Kharif","3145.00","2860.00",""
"West Bengal","Bankura","Rice","Rabi","2796.00","",""
"West Bengal","Bankura","Rice","Summer","3629.00","3853.00",""
"West Bengal","Bankura","Rice","Total","2955.00","3047.00",""
"West Bengal","Bankura","Wheat","Rabi","2249.00","2582.00",""
"West Bengal","Bankura","Wheat","Total","2249.00","2582.00",""
"West Bengal","Bankura","Maize","Kharif","2665.00","3045.00",""
"West Bengal","Bankura","Maize","Rabi","1880.00","7270.00",""
"West Bengal","Bankura","Maize","Summer","4741.00","4928.00",""
"West Bengal","Bankura","Maize","Total","3488.00","4093.00",""
"West Bengal","Bankura","Ragi","Kharif","","1010.00",""
"West Bengal","Bankura","Ragi","Total","","1010.00",""
"West Bengal","Bankura","Small Millets","Kharif","552.00","570.00",""
"West Bengal","Bankura","Small Millets","Total","552.00","570.00",""
"West Bengal","Bankura","Shree Anna /Nutri Cereals","Kharif","552.00","995.00",""
"West Bengal","Bankura","Shree Anna /Nutri Cereals","Total","552.00","995.00",""
"West Bengal","Bankura","Nutri/Coarse Cereals","Kharif","2417.00","2416.00",""
"West Bengal","Bankura","Nutri/Coarse Cereals","Rabi","1880.00","7270.00",""
"West Bengal","Bankura","Nutri/Coarse Cereals","Summer","4741.00","4928.00",""
"West Bengal","Bankura","Nutri/Coarse Cereals","Total","3382.00","3428.00",""
"West Bengal","Bankura","Cereals","Kharif","3136.00","2858.00",""
"West Bengal","Bankura","Cereals","Rabi","2794.00","4123.00",""
"West Bengal","Bankura","Cereals","Summer","3636.00","3859.00",""
"West Bengal","Bankura","Cereals","Total","2955.00","3048.00",""
"West Bengal","Bankura","Tur","Rabi","1286.00","",""
"West Bengal","Bankura","Tur","Total","1286.00","",""
"West Bengal","Bankura","Gram","Rabi","1388.00","1602.00",""
"West Bengal","Bankura","Gram","Total","1388.00","1602.00",""
"West Bengal","Bankura","Urad","Kharif","487.00","506.00",""
"West Bengal","Bankura","Urad","Rabi","525.00","503.00",""
"West Bengal","Bankura","Urad","Total","524.00","503.00",""
"West Bengal","Bankura","Moong","Kharif","","812.00",""
"West Bengal","Bankura","Moong","Rabi","500.00","490.00",""
"West Bengal","Bankura","Moong","Summer","1497.00","2108.00",""
"West Bengal","Bankura","Moong","Total","1412.00","2039.00",""
"West Bengal","Bankura","Lentil","Rabi","950.00","892.00",""
"West Bengal","Bankura","Lentil","Total","950.00","892.00",""
"West Bengal","Bankura","Other Pulses","Rabi","1994.00","1442.00",""
"West Bengal","Bankura","Other Pulses","Total","1994.00","1442.00",""
"West Bengal","Bankura","Total Pulses","Total","1281.00","1045.00",""
"West Bengal","Bankura","Total Food Grains","Kharif","3130.00","2858.00",""
"West Bengal","Bankura","Total Food Grains","Rabi","2744.00","1230.00",""
"West Bengal","Bankura","Total Food Grains","Summer","3620.00","3848.00",""
"West Bengal","Bankura","Total Food Grains","Total","2909.00","3009.00",""
"West Bengal","Birbhum","Rice","Kharif","2931.00","3227.00",""
"West Bengal","Birbhum","Rice","Rabi","3042.00","",""
"West Bengal","Birbhum","Rice","Summer","3618.00","3631.00",""
"West Bengal","Birbhum","Rice","Total","3227.00","3334.00",""
"West Bengal","Birbhum","Wheat","Rabi","3044.00","2990.00",""
"West Bengal","Birbhum","Wheat","Total","3044.00","2990.00",""
"West Bengal","Birbhum","Maize","Kharif","3722.00","4339.00",""
"West Bengal","Birbhum","Maize","Rabi","7460.00","7270.00",""
"West Bengal","Birbhum","Maize","Summer","6843.00","7197.00",""
"West Bengal","Birbhum","Maize","Total","6618.00","6253.00",""
"West Bengal","Birbhum","Ragi","Kharif","","960.00",""
"West Bengal","Birbhum","Ragi","Total","","960.00",""
"West Bengal","Birbhum","Shree Anna /Nutri Cereals","Kharif","","960.00",""
"West Bengal","Birbhum","Shree Anna /Nutri Cereals","Total","","960.00",""
"West Bengal","Birbhum","Nutri/Coarse Cereals","Kharif","3722.00","4010.00",""
"West Bengal","Birbhum","Nutri/Coarse Cereals","Rabi","7460.00","7270.00",""
"West Bengal","Birbhum","Nutri/Coarse Cereals","Summer","6843.00","7197.00",""
"West Bengal","Birbhum","Nutri/Coarse Cereals","Total","6618.00","6066.00",""
"West Bengal","Birbhum","Cereals","Kharif","3003.00","3230.00",""
"West Bengal","Birbhum","Cereals","Rabi","3060.00","3180.00",""
"West Bengal","Birbhum","Cereals","Summer","3653.00","3665.00",""
"West Bengal","Birbhum","Cereals","Total","3238.00","3337.00",""
"West Bengal","Birbhum","Tur","Kharif","","1336.00",""
"West Bengal","Birbhum","Tur","Rabi","1576.00","",""
"West Bengal","Birbhum","Tur","Total","1576.00","1336.00",""
"West Bengal","Birbhum","Gram","Rabi","1466.00","1464.00",""
"West Bengal","Birbhum","Gram","Total","1466.00","1464.00",""
"West Bengal","Birbhum","Urad","Kharif","729.00","1060.00",""
"West Bengal","Birbhum","Urad","Rabi","911.00","907.00",""
"West Bengal","Birbhum","Urad","Total","886.00","1002.00",""
"West Bengal","Birbhum","Moong","Summer","1146.00","1303.00",""
