"State","District","Crop","Season","Yield-2016-17","Yield-2017-18","Yield-2018-19"
"Madhya Pradesh","Tikamgarh","Total Food Grains","Total","1941.00","1578.00","1573.00"
"Madhya Pradesh","Ujjain","Rice","Kharif","","","666.00"
"Madhya Pradesh","Ujjain","Rice","Summer","","1900.00",""
"Madhya Pradesh","Ujjain","Rice","Total","","1900.00","666.00"
"Madhya Pradesh","Ujjain","Wheat","Rabi","3797.00","4242.00","2651.00"
"Madhya Pradesh","Ujjain","Wheat","Total","3797.00","4242.00","2651.00"
"Madhya Pradesh","Ujjain","Maize","Kharif","2000.00","1250.00","2314.00"
"Madhya Pradesh","Ujjain","Maize","Summer","","3667.00",""
"Madhya Pradesh","Ujjain","Maize","Total","2000.00","1272.00","2314.00"
"Madhya Pradesh","Ujjain","Barley","Kharif","","2000.00","1750.00"
"Madhya Pradesh","Ujjain","Barley","Total","","2000.00","1750.00"
"Madhya Pradesh","Ujjain","Jowar","Kharif","","2167.00","1556.00"
"Madhya Pradesh","Ujjain","Jowar","Total","","2167.00","1556.00"
"Madhya Pradesh","Ujjain","Bajra","Kharif","","","1382.00"
"Madhya Pradesh","Ujjain","Bajra","Total","","","1382.00"
"Madhya Pradesh","Ujjain","Shree Anna /Nutri Cereals","Kharif","","2167.00","1471.00"
"Madhya Pradesh","Ujjain","Shree Anna /Nutri Cereals","Total","","2167.00","1471.00"
"Madhya Pradesh","Ujjain","Nutri/Coarse Cereals","Kharif","2000.00","1364.00","2244.00"
"Madhya Pradesh","Ujjain","Nutri/Coarse Cereals","Summer","","3667.00",""
"Madhya Pradesh","Ujjain","Nutri/Coarse Cereals","Total","2000.00","1383.00","2244.00"
"Madhya Pradesh","Ujjain","Cereals","Kharif","2000.00","1364.00","2225.00"
"Madhya Pradesh","Ujjain","Cereals","Rabi","3797.00","4242.00","2651.00"
"Madhya Pradesh","Ujjain","Cereals","Summer","","2308.00",""
"Madhya Pradesh","Ujjain","Cereals","Total","3752.00","4148.00","2649.00"
"Madhya Pradesh","Ujjain","Tur","Kharif","1429.00","759.00","568.00"
"Madhya Pradesh","Ujjain","Tur","Total","1429.00","759.00","568.00"
"Madhya Pradesh","Ujjain","Gram","Rabi","1327.00","1484.00","844.00"
"Madhya Pradesh","Ujjain","Gram","Total","1327.00","1484.00","844.00"
"Madhya Pradesh","Ujjain","Urad","Kharif","1000.00","826.00","733.00"
"Madhya Pradesh","Ujjain","Urad","Summer","","1000.00","333.00"
"Madhya Pradesh","Ujjain","Urad","Total","1000.00","827.00","732.00"
"Madhya Pradesh","Ujjain","Moong","Kharif","333.00","369.00","429.00"
"Madhya Pradesh","Ujjain","Moong","Summer","","899.00",""
"Madhya Pradesh","Ujjain","Moong","Total","333.00","519.00","428.00"
"Madhya Pradesh","Ujjain","Lentil","Rabi","","471.00","320.00"
"Madhya Pradesh","Ujjain","Lentil","Total","","471.00","320.00"
"Madhya Pradesh","Ujjain","Other Pulses","Rabi","","472.00","384.00"
"Madhya Pradesh","Ujjain","Other Pulses","Total","","472.00","384.00"
"Madhya Pradesh","Ujjain","Total Pulses","Total","1277.00","1361.00","822.00"
"Madhya Pradesh","Ujjain","Total Food Grains","Kharif","1273.00","1002.00","948.00"
"Madhya Pradesh","Ujjain","Total Food Grains","Rabi","3112.00","2833.00","1696.00"
"Madhya Pradesh","Ujjain","Total Food Grains","Summer","","1216.00","286.00"
"Madhya Pradesh","Ujjain","Total Food Grains","Total","3010.00","2764.00","1687.00"
"Madhya Pradesh","Umaria","Rice","Kharif","1817.00","2333.00","2113.00"
"Madhya Pradesh","Umaria","Rice","Summer","","1500.00",""
"Madhya Pradesh","Umaria","Rice","Total","1817.00","2333.00","2113.00"
"Madhya Pradesh","Umaria","Wheat","Rabi","2308.00","2375.00","2240.00"
"Madhya Pradesh","Umaria","Wheat","Total","2308.00","2375.00","2240.00"
"Madhya Pradesh","Umaria","Maize","Kharif","2091.00","2280.00","2028.00"
"Madhya Pradesh","Umaria","Maize","Total","2091.00","2280.00","2028.00"
"Madhya Pradesh","Umaria","Barley","Kharif","2333.00","750.00","875.00"
"Madhya Pradesh","Umaria","Barley","Total","2333.00","750.00","875.00"
"Madhya Pradesh","Umaria","Jowar","Kharif","","2100.00","1676.00"
"Madhya Pradesh","Umaria","Jowar","Total","","2100.00","1676.00"
"Madhya Pradesh","Umaria","Bajra","Kharif","","1000.00","1500.00"
"Madhya Pradesh","Umaria","Bajra","Total","","1000.00","1500.00"
"Madhya Pradesh","Umaria","Small Millets","Kharif","1000.00","1189.00","694.00"
"Madhya Pradesh","Umaria","Small Millets","Total","1000.00","1189.00","694.00"
"Madhya Pradesh","Umaria","Shree Anna /Nutri Cereals","Kharif","1000.00","1255.00","698.00"
"Madhya Pradesh","Umaria","Shree Anna /Nutri Cereals","Total","1000.00","1255.00","698.00"
"Madhya Pradesh","Umaria","Nutri/Coarse Cereals","Kharif","1601.00","1822.00","1250.00"
"Madhya Pradesh","Umaria","Nutri/Coarse Cereals","Total","1601.00","1822.00","1250.00"
"Madhya Pradesh","Umaria","Cereals","Kharif","1756.00","2154.00","1958.00"
"Madhya Pradesh","Umaria","Cereals","Rabi","2308.00","2375.00","2240.00"
"Madhya Pradesh","Umaria","Cereals","Summer","","1500.00",""
"Madhya Pradesh","Umaria","Cereals","Total","1904.00","2250.00","2068.00"
"Madhya Pradesh","Umaria","Tur","Kharif","1158.00","1270.00","430.00"
"Madhya Pradesh","Umaria","Tur","Total","1158.00","1270.00","430.00"
"Madhya Pradesh","Umaria","Gram","Rabi","1389.00","1237.00","1314.00"
"Madhya Pradesh","Umaria","Gram","Total","1389.00","1237.00","1314.00"
"Madhya Pradesh","Umaria","Urad","Kharif","714.00","530.00","414.00"
"Madhya Pradesh","Umaria","Urad","Summer","","",""
"Madhya Pradesh","Umaria","Urad","Total","714.00","530.00","414.00"
"Madhya Pradesh","Umaria","Moong","Kharif","","450.00","486.00"
"Madhya Pradesh","Umaria","Moong","Total","","450.00","486.00"
"Madhya Pradesh","Umaria","Lentil","Rabi","1000.00","871.00","755.00"
"Madhya Pradesh","Umaria","Lentil","Total","1000.00","871.00","755.00"
"Madhya Pradesh","Umaria","Other Pulses","Rabi","667.00","573.00","578.00"
"Madhya Pradesh","Umaria","Other Pulses","Total","667.00","573.00","578.00"
"Madhya Pradesh","Umaria","Total Pulses","Total","1135.00","1037.00","808.00"
"Madhya Pradesh","Umaria","Total Food Grains","Kharif","1564.00","1892.00","1807.00"
"Madhya Pradesh","Umaria","Total Food Grains","Rabi","1769.00","1872.00","2037.00"
"Madhya Pradesh","Umaria","Total Food Grains","Summer","","1500.00",""
"Madhya Pradesh","Umaria","Total Food Grains","Total","1635.00","1882.00","1902.00"
"Madhya Pradesh","Vidisha","Rice","Kharif","","2267.00","771.00"
"Madhya Pradesh","Vidisha","Rice","Total","","2267.00","771.00"
"Madhya Pradesh","Vidisha","Wheat","Rabi","2961.00","3900.00","2609.00"
"Madhya Pradesh","Vidisha","Wheat","Total","2961.00","3900.00","2609.00"
"Madhya Pradesh","Vidisha","Maize","Kharif","2000.00","2201.00","1459.00"
"Madhya Pradesh","Vidisha","Maize","Summer","","3630.00",""
"Madhya Pradesh","Vidisha","Maize","Total","2000.00","2458.00","1459.00"
"Madhya Pradesh","Vidisha","Barley","Kharif","3333.00","3500.00","2160.00"
"Madhya Pradesh","Vidisha","Barley","Total","3333.00","3500.00","2160.00"
"Madhya Pradesh","Vidisha","Jowar","Kharif","","2450.00","1438.00"
"Madhya Pradesh","Vidisha","Jowar","Total","","2450.00","1438.00"
"Madhya Pradesh","Vidisha","Bajra","Kharif","","","2722.00"
"Madhya Pradesh","Vidisha","Bajra","Total","","","2722.00"
"Madhya Pradesh","Vidisha","Small Millets","Kharif","1000.00","",""
"Madhya Pradesh","Vidisha","Small Millets","Total","1000.00","",""
"Madhya Pradesh","Vidisha","Shree Anna /Nutri Cereals","Kharif","1000.00","2450.00","1470.00"
"Madhya Pradesh","Vidisha","Shree Anna /Nutri Cereals","Total","1000.00","2450.00","1470.00"
"Madhya Pradesh","Vidisha","Nutri/Coarse Cereals","Kharif","1957.00","2338.00","1470.00"
"Madhya Pradesh","Vidisha","Nutri/Coarse Cereals","Summer","","3630.00",""
"Madhya Pradesh","Vidisha","Nutri/Coarse Cereals","Total","1957.00","2473.00","1470.00"
"Madhya Pradesh","Vidisha","Cereals","Kharif","1957.00","2302.00","845.00"
"Madhya Pradesh","Vidisha","Cereals","Rabi","2961.00","3900.00","2609.00"
"Madhya Pradesh","Vidisha","Cereals","Summer","","3630.00",""
"Madhya Pradesh","Vidisha","Cereals","Total","2945.00","3783.00","2479.00"
"Madhya Pradesh","Vidisha","Tur","Kharif","1000.00","1140.00","706.00"
"Madhya Pradesh","Vidisha","Tur","Total","1000.00","1140.00","706.00"
"Madhya Pradesh","Vidisha","Gram","Rabi","1173.00","1700.00","1287.00"
"Madhya Pradesh","Vidisha","Gram","Total","1173.00","1700.00","1287.00"
"Madhya Pradesh","Vidisha","Urad","Kharif","818.00","1225.00","497.00"
"Madhya Pradesh","Vidisha","Urad","Summer","","1194.00","289.00"
"Madhya Pradesh","Vidisha","Urad","Total","818.00","1225.00","497.00"
"Madhya Pradesh","Vidisha","Moong","Kharif","","200.00","301.00"
"Madhya Pradesh","Vidisha","Moong","Summer","","947.00","125.00"
"Madhya Pradesh","Vidisha","Moong","Total","","465.00","300.00"
"Madhya Pradesh","Vidisha","Lentil","Rabi","1385.00","1267.00","752.00"
"Madhya Pradesh","Vidisha","Lentil","Total","1385.00","1267.00","752.00"
"Madhya Pradesh","Vidisha","Other Pulses","Rabi","1071.00","1035.00","674.00"
"Madhya Pradesh","Vidisha","Other Pulses","Total","1071.00","1035.00","674.00"
"Madhya Pradesh","Vidisha","Total Pulses","Total","1068.00","1415.00","868.00"
"Madhya Pradesh","Vidisha","Total Food Grains","Kharif","864.00","1291.00","530.00"
"Madhya Pradesh","Vidisha","Total Food Grains","Rabi","2178.00","2725.00","1965.00"
"Madhya Pradesh","Vidisha","Total Food Grains","Summer","","1473.00","264.00"
"Madhya Pradesh","Vidisha","Total Food Grains","Total","1910.00","2332.00","1512.00"
"Maharashtra","Ahilyanagar","Rice","Kharif","1747.00","2302.00","413.00"
"Maharashtra","Ahilyanagar","Rice","Total","1747.00","2302.00","413.00"
"Maharashtra","Ahilyanagar","Wheat","Rabi","2120.00","2224.00","1899.00"
"Maharashtra","Ahilyanagar","Wheat","Total","2120.00","2224.00","1899.00"
"Maharashtra","Ahilyanagar","Maize","Kharif","3123.00","2821.00","3354.00"
"Maharashtra","Ahilyanagar","Maize","Rabi","3883.00","3299.00","1032.00"
"Maharashtra","Ahilyanagar","Maize","Summer","2688.00","879.00",""
"Maharashtra","Ahilyanagar","Maize","Total","3609.00","3086.00","2180.00"
"Maharashtra","Ahilyanagar","Jowar","Kharif","214.00","625.00","297.00"
"Maharashtra","Ahilyanagar","Jowar","Rabi","499.00","543.00","126.00"
"Maharashtra","Ahilyanagar","Jowar","Total","498.00","544.00","127.00"
"Maharashtra","Ahilyanagar","Bajra","Kharif","1023.00","1005.00","645.00"
"Maharashtra","Ahilyanagar","Bajra","Total","1023.00","1005.00","645.00"
"Maharashtra","Ahilyanagar","Ragi","Kharif","1000.00","1000.00","712.00"
"Maharashtra","Ahilyanagar","Ragi","Total","1000.00","1000.00","712.00"
"Maharashtra","Ahilyanagar","Shree Anna /Nutri Cereals","Kharif","1016.00","1000.00","641.00"
"Maharashtra","Ahilyanagar","Shree Anna /Nutri Cereals","Rabi","499.00","543.00","126.00"
"Maharashtra","Ahilyanagar","Shree Anna /Nutri Cereals","Total","618.00","626.00","246.00"
"Maharashtra","Ahilyanagar","Nutri/Coarse Cereals","Kharif","1288.00","1336.00","1118.00"
"Maharashtra","Ahilyanagar","Nutri/Coarse Cereals","Rabi","778.00","771.00","182.00"
"Maharashtra","Ahilyanagar","Nutri/Coarse Cereals","Summer","2688.00","879.00",""
"Maharashtra","Ahilyanagar","Nutri/Coarse Cereals","Total","905.00","884.00","422.00"
"Maharashtra","Ahilyanagar","Cereals","Kharif","1326.00","1431.00","1053.00"
"Maharashtra","Ahilyanagar","Cereals","Rabi","913.00","942.00","337.00"
"Maharashtra","Ahilyanagar","Cereals","Summer","2688.00","879.00",""
"Maharashtra","Ahilyanagar","Cereals","Total","1014.00","1038.00","521.00"
"Maharashtra","Ahilyanagar","Tur","Kharif","1003.00","994.00","250.00"
"Maharashtra","Ahilyanagar","Tur","Total","1003.00","994.00","250.00"
"Maharashtra","Ahilyanagar","Gram","Rabi","816.00","798.00","524.00"
"Maharashtra","Ahilyanagar","Gram","Total","816.00","798.00","524.00"
"Maharashtra","Ahilyanagar","Urad","Kharif","446.00","247.00","184.00"
"Maharashtra","Ahilyanagar","Urad","Total","446.00","247.00","184.00"
"Maharashtra","Ahilyanagar","Moong","Kharif","474.00","429.00","176.00"
"Maharashtra","Ahilyanagar","Moong","Total","474.00","429.00","176.00"
"Maharashtra","Ahilyanagar","Total Pulses","Total","742.00","701.00","384.00"
"Maharashtra","Ahilyanagar","Total Food Grains","Kharif","1097.00","1093.00","726.00"
"Maharashtra","Ahilyanagar","Total Food Grains","Rabi","893.00","908.00","380.00"
"Maharashtra","Ahilyanagar","Total Food Grains","Summer","2688.00","879.00",""
"Maharashtra","Ahilyanagar","Total Food Grains","Total","949.00","950.00","484.00"
"Maharashtra","Akola","Wheat","Rabi","1647.00","1571.00","1325.00"
"Maharashtra","Akola","Wheat","Total","1647.00","1571.00","1325.00"
"Maharashtra","Akola","Maize","Kharif","2000.00","2667.00","1436.00"
"Maharashtra","Akola","Maize","Rabi","1000.00","1000.00","743.00"
"Maharashtra","Akola","Maize","Summer","1000.00","1887.00",""
"Maharashtra","Akola","Maize","Total","1333.00","1989.00","1022.00"
"Maharashtra","Akola","Jowar","Kharif","1478.00","923.00","1361.00"
"Maharashtra","Akola","Jowar","Rabi","1000.00","667.00",""
"Maharashtra","Akola","Jowar","Total","1474.00","923.00","1361.00"
"Maharashtra","Akola","Bajra","Kharif","360.00","450.00","146.00"
"Maharashtra","Akola","Bajra","Total","360.00","450.00","146.00"
"Maharashtra","Akola","Shree Anna /Nutri Cereals","Kharif","1468.00","918.00","1345.00"
"Maharashtra","Akola","Shree Anna /Nutri Cereals","Rabi","1000.00","667.00",""
"Maharashtra","Akola","Shree Anna /Nutri Cereals","Total","1464.00","918.00","1344.00"
"Maharashtra","Akola","Nutri/Coarse Cereals","Kharif","1473.00","966.00","1347.00"
"Maharashtra","Akola","Nutri/Coarse Cereals","Rabi","1000.00","995.00","741.00"
"Maharashtra","Akola","Nutri/Coarse Cereals","Summer","1000.00","1887.00",""
"Maharashtra","Akola","Nutri/Coarse Cereals","Total","1461.00","971.00","1326.00"
"Maharashtra","Akola","Cereals","Kharif","1473.00","966.00","1347.00"
"Maharashtra","Akola","Cereals","Rabi","1639.00","1563.00","1315.00"
"Maharashtra","Akola","Cereals","Summer","1000.00","1887.00",""
"Maharashtra","Akola","Cereals","Total","1570.00","1319.00","1326.00"
"Maharashtra","Akola","Tur","Kharif","2371.00","1018.00","605.00"
"Maharashtra","Akola","Tur","Total","2371.00","1018.00","605.00"
"Maharashtra","Akola","Gram","Rabi","1034.00","1072.00","975.00"
"Maharashtra","Akola","Gram","Total","1034.00","1072.00","975.00"
"Maharashtra","Akola","Urad","Kharif","884.00","300.00","488.00"
"Maharashtra","Akola","Urad","Total","884.00","300.00","488.00"
"Maharashtra","Akola","Moong","Kharif","874.00","329.00","479.00"
"Maharashtra","Akola","Moong","Total","874.00","329.00","479.00"
"Maharashtra","Akola","Total Pulses","Total","1402.00","883.00","727.00"
"Maharashtra","Akola","Total Food Grains","Kharif","1770.00","761.00","610.00"
"Maharashtra","Akola","Total Food Grains","Rabi","1118.00","1157.00","1043.00"
"Maharashtra","Akola","Total Food Grains","Summer","1000.00","1887.00",""
"Maharashtra","Akola","Total Food Grains","Total","1423.00","941.00","808.00"
"Maharashtra","Amravati","Rice","Kharif","667.00","337.00","405.00"
"Maharashtra","Amravati","Rice","Total","667.00","337.00","405.00"
"Maharashtra","Amravati","Wheat","Rabi","1520.00","1766.00","1488.00"
"Maharashtra","Amravati","Wheat","Total","1520.00","1766.00","1488.00"
"Maharashtra","Amravati","Maize","Kharif","2700.00","2530.00","1433.00"
"Maharashtra","Amravati","Maize","Rabi","1667.00","1000.00","690.00"
"Maharashtra","Amravati","Maize","Summer","","1829.00","1996.00"
"Maharashtra","Amravati","Maize","Total","2136.00","2344.00","1393.00"
"Maharashtra","Amravati","Jowar","Kharif","1230.00","954.00","715.00"
"Maharashtra","Amravati","Jowar","Rabi","","",""
"Maharashtra","Amravati","Jowar","Total","1230.00","954.00","714.00"
"Maharashtra","Amravati","Bajra","Kharif","","442.00","100.00"
"Maharashtra","Amravati","Bajra","Total","","442.00","100.00"
"Maharashtra","Amravati","Shree Anna /Nutri Cereals","Kharif","1230.00","951.00","715.00"
"Maharashtra","Amravati","Shree Anna /Nutri Cereals","Rabi","","",""
"Maharashtra","Amravati","Shree Anna /Nutri Cereals","Total","1230.00","951.00","714.00"
"Maharashtra","Amravati","Nutri/Coarse Cereals","Kharif","1289.00","1367.00","957.00"
"Maharashtra","Amravati","Nutri/Coarse Cereals","Rabi","1667.00","1000.00","683.00"
"Maharashtra","Amravati","Nutri/Coarse Cereals","Summer","","1829.00","1996.00"
"Maharashtra","Amravati","Nutri/Coarse Cereals","Total","1307.00","1373.00","966.00"
"Maharashtra","Amravati","Cereals","Kharif","1154.00","1097.00","832.00"
"Maharashtra","Amravati","Cereals","Rabi","1523.00","1754.00","1463.00"
"Maharashtra","Amravati","Cereals","Summer","","1829.00","1996.00"
"Maharashtra","Amravati","Cereals","Total","1413.00","1456.00","1131.00"
"Maharashtra","Amravati","Tur","Kharif","1198.00","989.00","1113.00"
"Maharashtra","Amravati","Tur","Total","1198.00","989.00","1113.00"
"Maharashtra","Amravati","Gram","Rabi","1228.00","1260.00","1037.00"
"Maharashtra","Amravati","Gram","Total","1228.00","1260.00","1037.00"
"Maharashtra","Amravati","Urad","Kharif","536.00","95.00","610.00"
"Maharashtra","Amravati","Urad","Total","536.00","95.00","610.00"
"Maharashtra","Amravati","Moong","Kharif","751.00","150.00","623.00"
"Maharashtra","Amravati","Moong","Total","751.00","150.00","623.00"
"Maharashtra","Amravati","Total Pulses","Total","1139.00","972.00","1017.00"
"Maharashtra","Amravati","Total Food Grains","Kharif","1081.00","832.00","973.00"
"Maharashtra","Amravati","Total Food Grains","Rabi","1334.00","1397.00","1141.00"
"Maharashtra","Amravati","Total Food Grains","Summer","","1829.00","1996.00"
"Maharashtra","Amravati","Total Food Grains","Total","1211.00","1082.00","1040.00"
"Maharashtra","Beed","Rice","Kharif","700.00","462.00","310.00"
"Maharashtra","Beed","Rice","Total","700.00","462.00","310.00"
"Maharashtra","Beed","Wheat","Rabi","1683.00","1068.00","725.00"
"Maharashtra","Beed","Wheat","Total","1683.00","1068.00","725.00"
"Maharashtra","Beed","Maize","Kharif","816.00","824.00","499.00"
"Maharashtra","Beed","Maize","Rabi","2314.00","714.00","415.00"
"Maharashtra","Beed","Maize","Summer","1662.00","1196.00",""
"Maharashtra","Beed","Maize","Total","1953.00","744.00","482.00"
"Maharashtra","Beed","Jowar","Kharif","297.00","696.00","251.00"
"Maharashtra","Beed","Jowar","Rabi","528.00","465.00","281.00"
"Maharashtra","Beed","Jowar","Total","519.00","474.00","278.00"
"Maharashtra","Beed","Bajra","Kharif","643.00","591.00","269.00"
"Maharashtra","Beed","Bajra","Total","643.00","591.00","269.00"
"Maharashtra","Beed","Shree Anna /Nutri Cereals","Kharif","603.00","604.00","267.00"
"Maharashtra","Beed","Shree Anna /Nutri Cereals","Rabi","528.00","465.00","281.00"
"Maharashtra","Beed","Shree Anna /Nutri Cereals","Total","548.00","501.00","275.00"
"Maharashtra","Beed","Nutri/Coarse Cereals","Kharif","615.00","613.00","301.00"
"Maharashtra","Beed","Nutri/Coarse Cereals","Rabi","644.00","483.00","286.00"
"Maharashtra","Beed","Nutri/Coarse Cereals","Summer","1662.00","1196.00",""
"Maharashtra","Beed","Nutri/Coarse Cereals","Total","638.00","517.00","293.00"
"Maharashtra","Beed","Cereals","Kharif","615.00","613.00","301.00"
"Maharashtra","Beed","Cereals","Rabi","737.00","536.00","321.00"
"Maharashtra","Beed","Cereals","Summer","1662.00","1196.00",""
"Maharashtra","Beed","Cereals","Total","709.00","555.00","312.00"
"Maharashtra","Beed","Tur","Kharif","915.00","564.00","110.00"
"Maharashtra","Beed","Tur","Total","915.00","564.00","110.00"
"Maharashtra","Beed","Gram","Rabi","854.00","603.00","894.00"
"Maharashtra","Beed","Gram","Total","854.00","603.00","894.00"
"Maharashtra","Beed","Urad","Kharif","500.00","430.00","300.00"
"Maharashtra","Beed","Urad","Total","500.00","430.00","300.00"
"Maharashtra","Beed","Moong","Kharif","535.00","334.00","257.00"
"Maharashtra","Beed","Moong","Total","535.00","334.00","257.00"
"Maharashtra","Beed","Total Pulses","Total","831.00","561.00","377.00"
"Maharashtra","Beed","Total Food Grains","Kharif","695.00","572.00","239.00"
"Maharashtra","Beed","Total Food Grains","Rabi","758.00","549.00","484.00"
"Maharashtra","Beed","Total Food Grains","Summer","1662.00","1196.00",""
"Maharashtra","Beed","Total Food Grains","Total","740.00","557.00","341.00"
"Maharashtra","Bhandara","Rice","Kharif","2059.00","1220.00","2130.00"
"Maharashtra","Bhandara","Rice","Summer","2257.00","2286.00","2857.00"
"Maharashtra","Bhandara","Rice","Total","2075.00","1270.00","2174.00"
"Maharashtra","Bhandara","Wheat","Rabi","1266.00","1249.00","1381.00"
"Maharashtra","Bhandara","Wheat","Total","1266.00","1249.00","1381.00"
"Maharashtra","Bhandara","Maize","Kharif","1700.00","",""
"Maharashtra","Bhandara","Maize","Summer","1667.00","348.00",""
"Maharashtra","Bhandara","Maize","Total","1668.00","348.00",""
"Maharashtra","Bhandara","Nutri/Coarse Cereals","Kharif","1700.00","",""
"Maharashtra","Bhandara","Nutri/Coarse Cereals","Summer","1667.00","348.00",""
"Maharashtra","Bhandara","Nutri/Coarse Cereals","Total","1668.00","348.00",""
"Maharashtra","Bhandara","Cereals","Kharif","2059.00","1220.00","2130.00"
"Maharashtra","Bhandara","Cereals","Rabi","1266.00","1249.00","1381.00"
"Maharashtra","Bhandara","Cereals","Summer","2245.00","2159.00","2857.00"
"Maharashtra","Bhandara","Cereals","Total","2028.00","1266.00","2132.00"
"Maharashtra","Bhandara","Tur","Kharif","1944.00","1066.00","991.00"
"Maharashtra","Bhandara","Tur","Total","1944.00","1066.00","991.00"
"Maharashtra","Bhandara","Gram","Rabi","673.00","1061.00","1152.00"
"Maharashtra","Bhandara","Gram","Total","673.00","1061.00","1152.00"
"Maharashtra","Bhandara","Urad","Kharif","429.00","227.00",""
"Maharashtra","Bhandara","Urad","Total","429.00","227.00",""
"Maharashtra","Bhandara","Moong","Kharif","299.00","",""
"Maharashtra","Bhandara","Moong","Total","299.00","",""
"Maharashtra","Bhandara","Total Pulses","Total","1325.00","1063.00","1067.00"
"Maharashtra","Bhandara","Total Food Grains","Kharif","2050.00","1209.00","2047.00"
"Maharashtra","Bhandara","Total Food Grains","Rabi","968.00","1150.00","1259.00"
"Maharashtra","Bhandara","Total Food Grains","Summer","2245.00","2159.00","2857.00"
"Maharashtra","Bhandara","Total Food Grains","Total","1954.00","1243.00","2008.00"
"Maharashtra","Buldhana","Rice","Kharif","400.00","",""
"Maharashtra","Buldhana","Rice","Total","400.00","",""
"Maharashtra","Buldhana","Wheat","Rabi","1563.00","1567.00","1172.00"
"Maharashtra","Buldhana","Wheat","Total","1563.00","1567.00","1172.00"
"Maharashtra","Buldhana","Maize","Kharif","2765.00","2509.00","1433.00"
"Maharashtra","Buldhana","Maize","Rabi","1753.00","1043.00","725.00"
"Maharashtra","Buldhana","Maize","Summer","1625.00","1974.00","2014.00"
"Maharashtra","Buldhana","Maize","Total","2208.00","2242.00","1356.00"
"Maharashtra","Buldhana","Jowar","Kharif","1429.00","921.00","1072.00"
"Maharashtra","Buldhana","Jowar","Rabi","1161.00","688.00","484.00"
"Maharashtra","Buldhana","Jowar","Total","1329.00","829.00","849.00"
"Maharashtra","Buldhana","Bajra","Kharif","335.00","459.00","146.00"
"Maharashtra","Buldhana","Bajra","Total","335.00","459.00","146.00"
"Maharashtra","Buldhana","Ragi","Kharif","600.00","",""
"Maharashtra","Buldhana","Ragi","Total","600.00","",""
"Maharashtra","Buldhana","Shree Anna /Nutri Cereals","Kharif","1336.00","876.00","976.00"
"Maharashtra","Buldhana","Shree Anna /Nutri Cereals","Rabi","1161.00","688.00","484.00"
"Maharashtra","Buldhana","Shree Anna /Nutri Cereals","Total","1274.00","806.00","802.00"
"Maharashtra","Buldhana","Nutri/Coarse Cereals","Kharif","2089.00","1835.00","1251.00"
"Maharashtra","Buldhana","Nutri/Coarse Cereals","Rabi","1576.00","810.00","553.00"
"Maharashtra","Buldhana","Nutri/Coarse Cereals","Summer","1625.00","1974.00","2014.00"
"Maharashtra","Buldhana","Nutri/Coarse Cereals","Total","1848.00","1562.00","1097.00"
"Maharashtra","Buldhana","Cereals","Kharif","2089.00","1835.00","1251.00"
"Maharashtra","Buldhana","Cereals","Rabi","1567.00","1295.00","936.00"
"Maharashtra","Buldhana","Cereals","Summer","1625.00","1974.00","2014.00"
"Maharashtra","Buldhana","Cereals","Total","1702.00","1564.00","1117.00"
"Maharashtra","Buldhana","Tur","Kharif","828.00","627.00","514.00"
"Maharashtra","Buldhana","Tur","Total","828.00","627.00","514.00"
"Maharashtra","Buldhana","Gram","Rabi","1118.00","815.00","693.00"
"Maharashtra","Buldhana","Gram","Total","1118.00","815.00","693.00"
"Maharashtra","Buldhana","Urad","Kharif","814.00","573.00","586.00"
"Maharashtra","Buldhana","Urad","Total","814.00","573.00","586.00"
"Maharashtra","Buldhana","Moong","Kharif","793.00","569.00","578.00"
"Maharashtra","Buldhana","Moong","Total","793.00","569.00","578.00"
"Maharashtra","Buldhana","Total Pulses","Total","940.00","724.00","608.00"
"Maharashtra","Buldhana","Total Food Grains","Kharif","1238.00","1024.00","757.00"
"Maharashtra","Buldhana","Total Food Grains","Rabi","1423.00","958.00","763.00"
"Maharashtra","Buldhana","Total Food Grains","Summer","1625.00","1974.00","2014.00"
"Maharashtra","Buldhana","Total Food Grains","Total","1347.00","991.00","763.00"
"Maharashtra","Chandrapur","Rice","Kharif","1716.00","716.00","1756.00"
"Maharashtra","Chandrapur","Rice","Summer","1716.00","2008.00","1599.00"
"Maharashtra","Chandrapur","Rice","Total","1716.00","747.00","1753.00"
"Maharashtra","Chandrapur","Wheat","Rabi","1256.00","1120.00","1320.00"
"Maharashtra","Chandrapur","Wheat","Total","1256.00","1120.00","1320.00"
"Maharashtra","Chandrapur","Maize","Kharif","2767.00","2500.00",""
"Maharashtra","Chandrapur","Maize","Rabi","","",""
"Maharashtra","Chandrapur","Maize","Summer","1500.00","375.00",""
"Maharashtra","Chandrapur","Maize","Total","1665.00","1651.00",""
"Maharashtra","Chandrapur","Jowar","Kharif","370.00","591.00","589.00"
"Maharashtra","Chandrapur","Jowar","Rabi","628.00","231.00","677.00"
"Maharashtra","Chandrapur","Jowar","Total","529.00","457.00","624.00"
"Maharashtra","Chandrapur","Bajra","Kharif","333.00","",""
"Maharashtra","Chandrapur","Bajra","Total","333.00","",""
"Maharashtra","Chandrapur","Shree Anna /Nutri Cereals","Kharif","370.00","591.00","589.00"
"Maharashtra","Chandrapur","Shree Anna /Nutri Cereals","Rabi","628.00","231.00","677.00"
"Maharashtra","Chandrapur","Shree Anna /Nutri Cereals","Total","528.00","457.00","624.00"
