"State","District","Crop","Season","Yield-2019-20","Yield-2020-21","Yield-2021-22"
"Maharashtra","Parbhani","Wheat","Rabi","1025.00","1928.00","1770.00"
"Maharashtra","Parbhani","Wheat","Total","1025.00","1928.00","1770.00"
"Maharashtra","Parbhani","Maize","Kharif","717.00","1066.00","857.00"
"Maharashtra","Parbhani","Maize","Rabi","1258.00","1290.00","2176.00"
"Maharashtra","Parbhani","Maize","Summer","1215.00","697.00","697.00"
"Maharashtra","Parbhani","Maize","Total","1090.00","1096.00","1488.00"
"Maharashtra","Parbhani","Jowar","Kharif","648.00","455.00","396.00"
"Maharashtra","Parbhani","Jowar","Rabi","1034.00","1244.00","1238.00"
"Maharashtra","Parbhani","Jowar","Summer","","","831.00"
"Maharashtra","Parbhani","Jowar","Total","1018.00","1209.00","1193.00"
"Maharashtra","Parbhani","Bajra","Kharif","468.00","628.00","497.00"
"Maharashtra","Parbhani","Bajra","Summer","","","910.00"
"Maharashtra","Parbhani","Bajra","Total","468.00","628.00","551.00"
"Maharashtra","Parbhani","Shree Anna /Nutri Cereals","Kharif","629.00","473.00","405.00"
"Maharashtra","Parbhani","Shree Anna /Nutri Cereals","Rabi","1034.00","1244.00","1238.00"
"Maharashtra","Parbhani","Shree Anna /Nutri Cereals","Summer","","","870.00"
"Maharashtra","Parbhani","Shree Anna /Nutri Cereals","Total","1015.00","1207.00","1189.00"
"Maharashtra","Parbhani","Nutri/Coarse Cereals","Kharif","643.00","564.00","470.00"
"Maharashtra","Parbhani","Nutri/Coarse Cereals","Rabi","1038.00","1244.00","1256.00"
"Maharashtra","Parbhani","Nutri/Coarse Cereals","Summer","1215.00","697.00","726.00"
"Maharashtra","Parbhani","Nutri/Coarse Cereals","Total","1017.00","1203.00","1199.00"
"Maharashtra","Parbhani","Cereals","Kharif","642.00","565.00","470.00"
"Maharashtra","Parbhani","Cereals","Rabi","1034.00","1429.00","1399.00"
"Maharashtra","Parbhani","Cereals","Summer","1215.00","697.00","726.00"
"Maharashtra","Parbhani","Cereals","Total","1019.00","1390.00","1349.00"
"Maharashtra","Parbhani","Tur","Kharif","1148.00","1288.00","1682.00"
"Maharashtra","Parbhani","Tur","Total","1148.00","1288.00","1682.00"
"Maharashtra","Parbhani","Gram","Rabi","891.00","896.00","1216.00"
"Maharashtra","Parbhani","Gram","Total","891.00","896.00","1216.00"
"Maharashtra","Parbhani","Urad","Kharif","356.00","635.00","544.00"
"Maharashtra","Parbhani","Urad","Summer","","","539.00"
"Maharashtra","Parbhani","Urad","Total","356.00","635.00","544.00"
"Maharashtra","Parbhani","Moong","Kharif","395.00","664.00","665.00"
"Maharashtra","Parbhani","Moong","Summer","","","184.00"
"Maharashtra","Parbhani","Moong","Total","395.00","664.00","662.00"
"Maharashtra","Parbhani","Total Pulses","Total","851.00","967.00","1240.00"
"Maharashtra","Parbhani","Total Food Grains","Kharif","808.00","983.00","1188.00"
"Maharashtra","Parbhani","Total Food Grains","Rabi","995.00","1284.00","1346.00"
"Maharashtra","Parbhani","Total Food Grains","Summer","1215.00","697.00","667.00"
"Maharashtra","Parbhani","Total Food Grains","Total","942.00","1195.00","1299.00"
"Maharashtra","Pune","Rice","Kharif","1809.00","2095.00","2789.00"
"Maharashtra","Pune","Rice","Summer","","","3113.00"
"Maharashtra","Pune","Rice","Total","1809.00","2095.00","2789.00"
"Maharashtra","Pune","Wheat","Rabi","2066.00","2088.00","2102.00"
"Maharashtra","Pune","Wheat","Total","2066.00","2088.00","2102.00"
"Maharashtra","Pune","Maize","Kharif","3564.00","3096.00","2741.00"
"Maharashtra","Pune","Maize","Rabi","4196.00","3115.00","2785.00"
"Maharashtra","Pune","Maize","Summer","2500.00","1540.00","1540.00"
"Maharashtra","Pune","Maize","Total","3751.00","3034.00","2692.00"
"Maharashtra","Pune","Jowar","Kharif","812.00","617.00","1129.00"
"Maharashtra","Pune","Jowar","Rabi","707.00","716.00","828.00"
"Maharashtra","Pune","Jowar","Total","708.00","715.00","831.00"
"Maharashtra","Pune","Bajra","Kharif","1314.00","1673.00","1674.00"
"Maharashtra","Pune","Bajra","Summer","","","910.00"
"Maharashtra","Pune","Bajra","Total","1314.00","1673.00","1622.00"
"Maharashtra","Pune","Ragi","Kharif","723.00","786.00","1182.00"
"Maharashtra","Pune","Ragi","Total","723.00","786.00","1182.00"
"Maharashtra","Pune","Shree Anna /Nutri Cereals","Kharif","1262.00","1591.00","1626.00"
"Maharashtra","Pune","Shree Anna /Nutri Cereals","Rabi","707.00","716.00","828.00"
"Maharashtra","Pune","Shree Anna /Nutri Cereals","Summer","","","910.00"
"Maharashtra","Pune","Shree Anna /Nutri Cereals","Total","829.00","922.00","1004.00"
"Maharashtra","Pune","Nutri/Coarse Cereals","Kharif","1996.00","2185.00","2130.00"
"Maharashtra","Pune","Nutri/Coarse Cereals","Rabi","987.00","924.00","1016.00"
"Maharashtra","Pune","Nutri/Coarse Cereals","Summer","2500.00","1540.00","1222.00"
"Maharashtra","Pune","Nutri/Coarse Cereals","Total","1275.00","1325.00","1369.00"
"Maharashtra","Pune","Cereals","Kharif","1906.00","2145.00","2418.00"
"Maharashtra","Pune","Cereals","Rabi","1198.00","1165.00","1253.00"
"Maharashtra","Pune","Cereals","Summer","2500.00","1540.00","1231.00"
"Maharashtra","Pune","Cereals","Total","1466.00","1555.00","1705.00"
"Maharashtra","Pune","Tur","Kharif","648.00","826.00","762.00"
"Maharashtra","Pune","Tur","Total","648.00","826.00","762.00"
"Maharashtra","Pune","Gram","Rabi","1073.00","849.00","1056.00"
"Maharashtra","Pune","Gram","Total","1073.00","849.00","1056.00"
"Maharashtra","Pune","Urad","Kharif","654.00","525.00","957.00"
"Maharashtra","Pune","Urad","Summer","","","539.00"
"Maharashtra","Pune","Urad","Total","654.00","525.00","957.00"
"Maharashtra","Pune","Moong","Kharif","256.00","585.00","910.00"
"Maharashtra","Pune","Moong","Summer","","","184.00"
"Maharashtra","Pune","Moong","Total","256.00","585.00","891.00"
"Maharashtra","Pune","Total Pulses","Total","944.00","802.00","1023.00"
"Maharashtra","Pune","Total Food Grains","Kharif","1712.00","1956.00","2226.00"
"Maharashtra","Pune","Total Food Grains","Rabi","1163.00","1077.00","1196.00"
"Maharashtra","Pune","Total Food Grains","Summer","2500.00","1540.00","1158.00"
"Maharashtra","Pune","Total Food Grains","Total","1346.00","1388.00","1547.00"
"Maharashtra","Raigad","Rice","Kharif","1934.00","1839.00","2276.00"
"Maharashtra","Raigad","Rice","Summer","3339.00","2798.00","2911.00"
"Maharashtra","Raigad","Rice","Total","1976.00","1870.00","2296.00"
"Maharashtra","Raigad","Ragi","Kharif","816.00","950.00","1207.00"
"Maharashtra","Raigad","Ragi","Total","816.00","950.00","1207.00"
"Maharashtra","Raigad","Shree Anna /Nutri Cereals","Kharif","816.00","950.00","1207.00"
"Maharashtra","Raigad","Shree Anna /Nutri Cereals","Total","816.00","950.00","1207.00"
"Maharashtra","Raigad","Nutri/Coarse Cereals","Kharif","816.00","950.00","1207.00"
"Maharashtra","Raigad","Nutri/Coarse Cereals","Total","816.00","950.00","1207.00"
"Maharashtra","Raigad","Cereals","Kharif","1879.00","1794.00","2221.00"
"Maharashtra","Raigad","Cereals","Summer","3339.00","2798.00","2911.00"
"Maharashtra","Raigad","Cereals","Total","1921.00","1825.00","2242.00"
"Maharashtra","Raigad","Tur","Kharif","586.00","662.00","602.00"
"Maharashtra","Raigad","Tur","Total","586.00","662.00","602.00"
"Maharashtra","Raigad","Gram","Rabi","418.00","917.00","919.00"
"Maharashtra","Raigad","Gram","Total","418.00","917.00","919.00"
"Maharashtra","Raigad","Urad","Kharif","","339.00","535.00"
"Maharashtra","Raigad","Urad","Total","","339.00","535.00"
"Maharashtra","Raigad","Moong","Kharif","","364.00",""
"Maharashtra","Raigad","Moong","Summer","","","185.00"
"Maharashtra","Raigad","Moong","Total","","364.00","185.00"
"Maharashtra","Raigad","Total Pulses","Total","442.00","877.00","738.00"
"Maharashtra","Raigad","Total Food Grains","Kharif","1877.00","1792.00","2201.00"
"Maharashtra","Raigad","Total Food Grains","Rabi","418.00","917.00","919.00"
"Maharashtra","Raigad","Total Food Grains","Summer","3339.00","2798.00","2911.00"
"Maharashtra","Raigad","Total Food Grains","Total","1900.00","1811.00","2210.00"
"Maharashtra","Ratnagiri","Rice","Kharif","3164.00","2817.00","2864.00"
"Maharashtra","Ratnagiri","Rice","Summer","2000.00","1957.00","2685.00"
"Maharashtra","Ratnagiri","Rice","Total","3164.00","2816.00","2864.00"
"Maharashtra","Ratnagiri","Maize","Rabi","2609.00","2746.00","2464.00"
"Maharashtra","Ratnagiri","Maize","Total","2609.00","2746.00","2464.00"
"Maharashtra","Ratnagiri","Jowar","Summer","","","832.00"
"Maharashtra","Ratnagiri","Jowar","Total","","","832.00"
"Maharashtra","Ratnagiri","Ragi","Kharif","1405.00","1445.00","1695.00"
"Maharashtra","Ratnagiri","Ragi","Total","1405.00","1445.00","1695.00"
"Maharashtra","Ratnagiri","Shree Anna /Nutri Cereals","Kharif","1405.00","1445.00","1695.00"
"Maharashtra","Ratnagiri","Shree Anna /Nutri Cereals","Summer","","","832.00"
"Maharashtra","Ratnagiri","Shree Anna /Nutri Cereals","Total","1405.00","1445.00","1695.00"
"Maharashtra","Ratnagiri","Nutri/Coarse Cereals","Kharif","1405.00","1445.00","1695.00"
"Maharashtra","Ratnagiri","Nutri/Coarse Cereals","Rabi","2609.00","2746.00","2464.00"
"Maharashtra","Ratnagiri","Nutri/Coarse Cereals","Summer","","","832.00"
"Maharashtra","Ratnagiri","Nutri/Coarse Cereals","Total","1407.00","1447.00","1698.00"
"Maharashtra","Ratnagiri","Cereals","Kharif","2952.00","2652.00","2727.00"
"Maharashtra","Ratnagiri","Cereals","Rabi","2609.00","2746.00","2464.00"
"Maharashtra","Ratnagiri","Cereals","Summer","2000.00","1957.00","2453.00"
"Maharashtra","Ratnagiri","Cereals","Total","2952.00","2652.00","2726.00"
"Maharashtra","Ratnagiri","Tur","Kharif","","662.00","602.00"
"Maharashtra","Ratnagiri","Tur","Total","","662.00","602.00"
"Maharashtra","Ratnagiri","Gram","Rabi","479.00","917.00","919.00"
"Maharashtra","Ratnagiri","Gram","Total","479.00","917.00","919.00"
"Maharashtra","Ratnagiri","Urad","Kharif","","339.00","535.00"
"Maharashtra","Ratnagiri","Urad","Summer","","","540.00"
"Maharashtra","Ratnagiri","Urad","Total","","339.00","536.00"
"Maharashtra","Ratnagiri","Moong","Kharif","","363.00",""
"Maharashtra","Ratnagiri","Moong","Summer","","","184.00"
"Maharashtra","Ratnagiri","Moong","Total","","363.00","184.00"
"Maharashtra","Ratnagiri","Total Pulses","Total","479.00","662.00","675.00"
"Maharashtra","Ratnagiri","Total Food Grains","Kharif","2952.00","2649.00","2725.00"
"Maharashtra","Ratnagiri","Total Food Grains","Rabi","688.00","1149.00","1826.00"
"Maharashtra","Ratnagiri","Total Food Grains","Summer","2000.00","1957.00","2372.00"
"Maharashtra","Ratnagiri","Total Food Grains","Total","2946.00","2648.00","2724.00"
"Maharashtra","Sangli","Rice","Kharif","1268.00","2807.00","2478.00"
"Maharashtra","Sangli","Rice","Total","1268.00","2807.00","2478.00"
"Maharashtra","Sangli","Wheat","Rabi","1705.00","2234.00","2163.00"
"Maharashtra","Sangli","Wheat","Total","1705.00","2234.00","2163.00"
"Maharashtra","Sangli","Maize","Kharif","1854.00","2413.00","2529.00"
"Maharashtra","Sangli","Maize","Rabi","2100.00","3249.00","4356.00"
"Maharashtra","Sangli","Maize","Summer","2000.00","3037.00","2100.00"
"Maharashtra","Sangli","Maize","Total","1950.00","2694.00","3044.00"
"Maharashtra","Sangli","Jowar","Kharif","863.00","1371.00","1179.00"
"Maharashtra","Sangli","Jowar","Rabi","976.00","846.00","1022.00"
"Maharashtra","Sangli","Jowar","Total","950.00","986.00","1057.00"
"Maharashtra","Sangli","Bajra","Kharif","353.00","999.00","1102.00"
"Maharashtra","Sangli","Bajra","Total","353.00","999.00","1102.00"
"Maharashtra","Sangli","Ragi","Kharif","","1747.00","1808.00"
"Maharashtra","Sangli","Ragi","Total","","1747.00","1808.00"
"Maharashtra","Sangli","Shree Anna /Nutri Cereals","Kharif","582.00","1169.00","1134.00"
"Maharashtra","Sangli","Shree Anna /Nutri Cereals","Rabi","976.00","846.00","1022.00"
"Maharashtra","Sangli","Shree Anna /Nutri Cereals","Total","821.00","989.00","1069.00"
"Maharashtra","Sangli","Nutri/Coarse Cereals","Kharif","920.00","1523.00","1575.00"
"Maharashtra","Sangli","Nutri/Coarse Cereals","Rabi","1120.00","1164.00","1444.00"
"Maharashtra","Sangli","Nutri/Coarse Cereals","Summer","2000.00","3037.00","2100.00"
"Maharashtra","Sangli","Nutri/Coarse Cereals","Total","1038.00","1353.00","1512.00"
"Maharashtra","Sangli","Cereals","Kharif","955.00","1641.00","1659.00"
"Maharashtra","Sangli","Cereals","Rabi","1201.00","1308.00","1526.00"
"Maharashtra","Sangli","Cereals","Summer","2000.00","3037.00","2100.00"
"Maharashtra","Sangli","Cereals","Total","1101.00","1478.00","1593.00"
"Maharashtra","Sangli","Tur","Kharif","206.00","594.00","617.00"
"Maharashtra","Sangli","Tur","Total","206.00","594.00","617.00"
"Maharashtra","Sangli","Gram","Rabi","876.00","1178.00","1152.00"
"Maharashtra","Sangli","Gram","Total","876.00","1178.00","1152.00"
"Maharashtra","Sangli","Urad","Kharif","319.00","749.00","804.00"
"Maharashtra","Sangli","Urad","Total","319.00","749.00","804.00"
"Maharashtra","Sangli","Moong","Kharif","203.00","806.00","608.00"
"Maharashtra","Sangli","Moong","Total","203.00","806.00","608.00"
"Maharashtra","Sangli","Total Pulses","Total","535.00","906.00","881.00"
"Maharashtra","Sangli","Total Food Grains","Kharif","851.00","1474.00","1481.00"
"Maharashtra","Sangli","Total Food Grains","Rabi","1170.00","1292.00","1480.00"
"Maharashtra","Sangli","Total Food Grains","Summer","2000.00","3037.00","2100.00"
"Maharashtra","Sangli","Total Food Grains","Total","1034.00","1391.00","1484.00"
"Maharashtra","Satara","Rice","Kharif","1438.00","2320.00","1972.00"
"Maharashtra","Satara","Rice","Total","1438.00","2320.00","1972.00"
"Maharashtra","Satara","Wheat","Rabi","1973.00","2167.00","2435.00"
"Maharashtra","Satara","Wheat","Total","1973.00","2167.00","2435.00"
"Maharashtra","Satara","Maize","Kharif","1403.00","2592.00","3321.00"
"Maharashtra","Satara","Maize","Rabi","3406.00","3465.00","4300.00"
"Maharashtra","Satara","Maize","Summer","1849.00","2100.00","3050.00"
"Maharashtra","Satara","Maize","Total","2075.00","2919.00","3823.00"
"Maharashtra","Satara","Jowar","Kharif","696.00","1630.00","1344.00"
"Maharashtra","Satara","Jowar","Rabi","798.00","1017.00","1207.00"
"Maharashtra","Satara","Jowar","Total","784.00","1097.00","1225.00"
"Maharashtra","Satara","Bajra","Kharif","517.00","887.00","937.00"
"Maharashtra","Satara","Bajra","Total","517.00","887.00","937.00"
"Maharashtra","Satara","Ragi","Kharif","1068.00","1319.00","1203.00"
"Maharashtra","Satara","Ragi","Total","1068.00","1319.00","1203.00"
"Maharashtra","Satara","Shree Anna /Nutri Cereals","Kharif","603.00","1074.00","1049.00"
"Maharashtra","Satara","Shree Anna /Nutri Cereals","Rabi","798.00","1017.00","1207.00"
"Maharashtra","Satara","Shree Anna /Nutri Cereals","Total","728.00","1040.00","1145.00"
"Maharashtra","Satara","Nutri/Coarse Cereals","Kharif","762.00","1318.00","1519.00"
"Maharashtra","Satara","Nutri/Coarse Cereals","Rabi","977.00","1250.00","1760.00"
"Maharashtra","Satara","Nutri/Coarse Cereals","Summer","1849.00","2100.00","3050.00"
"Maharashtra","Satara","Nutri/Coarse Cereals","Total","899.00","1286.00","1680.00"
"Maharashtra","Satara","Cereals","Kharif","971.00","1625.00","1669.00"
"Maharashtra","Satara","Cereals","Rabi","1160.00","1429.00","1908.00"
"Maharashtra","Satara","Cereals","Summer","1849.00","2100.00","3050.00"
"Maharashtra","Satara","Cereals","Total","1082.00","1523.00","1813.00"
"Maharashtra","Satara","Tur","Kharif","834.00","340.00","335.00"
"Maharashtra","Satara","Tur","Total","834.00","340.00","335.00"
"Maharashtra","Satara","Gram","Rabi","975.00","951.00","1153.00"
"Maharashtra","Satara","Gram","Total","975.00","951.00","1153.00"
"Maharashtra","Satara","Urad","Kharif","362.00","680.00","774.00"
"Maharashtra","Satara","Urad","Total","362.00","680.00","774.00"
"Maharashtra","Satara","Moong","Kharif","362.00","692.00","562.00"
"Maharashtra","Satara","Moong","Total","362.00","692.00","562.00"
"Maharashtra","Satara","Total Pulses","Total","764.00","851.00","938.00"
"Maharashtra","Satara","Total Food Grains","Kharif","918.00","1536.00","1524.00"
"Maharashtra","Satara","Total Food Grains","Rabi","1138.00","1362.00","1784.00"
"Maharashtra","Satara","Total Food Grains","Summer","1849.00","2100.00","3050.00"
"Maharashtra","Satara","Total Food Grains","Total","1047.00","1443.00","1682.00"
"Maharashtra","Sindhudurg","Rice","Kharif","2500.00","2802.00","2588.00"
"Maharashtra","Sindhudurg","Rice","Summer","2486.00","2621.00","2667.00"
"Maharashtra","Sindhudurg","Rice","Total","2500.00","2798.00","2590.00"
"Maharashtra","Sindhudurg","Maize","Rabi","3171.00","2746.00","2464.00"
"Maharashtra","Sindhudurg","Maize","Total","3171.00","2746.00","2464.00"
"Maharashtra","Sindhudurg","Ragi","Kharif","2040.00","1783.00","1935.00"
"Maharashtra","Sindhudurg","Ragi","Total","2040.00","1783.00","1935.00"
"Maharashtra","Sindhudurg","Shree Anna /Nutri Cereals","Kharif","2040.00","1783.00","1935.00"
"Maharashtra","Sindhudurg","Shree Anna /Nutri Cereals","Total","2040.00","1783.00","1935.00"
"Maharashtra","Sindhudurg","Nutri/Coarse Cereals","Kharif","2040.00","1783.00","1935.00"
"Maharashtra","Sindhudurg","Nutri/Coarse Cereals","Rabi","3171.00","2746.00","2464.00"
"Maharashtra","Sindhudurg","Nutri/Coarse Cereals","Total","2242.00","1981.00","2056.00"
"Maharashtra","Sindhudurg","Cereals","Kharif","2490.00","2781.00","2575.00"
"Maharashtra","Sindhudurg","Cereals","Rabi","3171.00","2746.00","2464.00"
"Maharashtra","Sindhudurg","Cereals","Summer","2486.00","2621.00","2667.00"
"Maharashtra","Sindhudurg","Cereals","Total","2493.00","2777.00","2577.00"
"Maharashtra","Sindhudurg","Tur","Kharif","","660.00","602.00"
"Maharashtra","Sindhudurg","Tur","Total","","660.00","602.00"
"Maharashtra","Sindhudurg","Urad","Kharif","500.00","339.00","536.00"
"Maharashtra","Sindhudurg","Urad","Total","500.00","339.00","536.00"
"Maharashtra","Sindhudurg","Moong","Kharif","","364.00","635.00"
"Maharashtra","Sindhudurg","Moong","Total","","364.00","635.00"
"Maharashtra","Sindhudurg","Total Pulses","Total","500.00","358.00","623.00"
"Maharashtra","Sindhudurg","Total Food Grains","Kharif","2490.00","2777.00","2573.00"
"Maharashtra","Sindhudurg","Total Food Grains","Rabi","3171.00","2746.00","2464.00"
"Maharashtra","Sindhudurg","Total Food Grains","Summer","2486.00","2621.00","2667.00"
"Maharashtra","Sindhudurg","Total Food Grains","Total","2493.00","2773.00","2574.00"
"Maharashtra","Solapur","Rice","Kharif","157.00","1885.00","385.00"
"Maharashtra","Solapur","Rice","Summer","","","3113.00"
"Maharashtra","Solapur","Rice","Total","157.00","1885.00","708.00"
"Maharashtra","Solapur","Wheat","Rabi","1129.00","1412.00","1422.00"
"Maharashtra","Solapur","Wheat","Total","1129.00","1412.00","1422.00"
"Maharashtra","Solapur","Maize","Kharif","1227.00","2262.00","2313.00"
"Maharashtra","Solapur","Maize","Rabi","2329.00","1579.00","2227.00"
"Maharashtra","Solapur","Maize","Summer","2600.00","1406.00","1406.00"
"Maharashtra","Solapur","Maize","Total","1961.00","1837.00","2209.00"
"Maharashtra","Solapur","Jowar","Kharif","255.00","617.00","1129.00"
"Maharashtra","Solapur","Jowar","Rabi","681.00","795.00","817.00"
"Maharashtra","Solapur","Jowar","Total","678.00","794.00","817.00"
"Maharashtra","Solapur","Bajra","Kharif","231.00","492.00","406.00"
"Maharashtra","Solapur","Bajra","Summer","","","910.00"
"Maharashtra","Solapur","Bajra","Total","231.00","492.00","406.00"
"Maharashtra","Solapur","Ragi","Kharif","838.00","788.00","1182.00"
"Maharashtra","Solapur","Ragi","Total","838.00","788.00","1182.00"
"Maharashtra","Solapur","Shree Anna /Nutri Cereals","Kharif","235.00","499.00","421.00"
"Maharashtra","Solapur","Shree Anna /Nutri Cereals","Rabi","681.00","795.00","817.00"
"Maharashtra","Solapur","Shree Anna /Nutri Cereals","Summer","","","910.00"
"Maharashtra","Solapur","Shree Anna /Nutri Cereals","Total","635.00","763.00","772.00"
"Maharashtra","Solapur","Nutri/Coarse Cereals","Kharif","568.00","1148.00","1171.00"
"Maharashtra","Solapur","Nutri/Coarse Cereals","Rabi","831.00","867.00","971.00"
"Maharashtra","Solapur","Nutri/Coarse Cereals","Summer","2600.00","1406.00","1406.00"
"Maharashtra","Solapur","Nutri/Coarse Cereals","Total","809.00","914.00","1007.00"
"Maharashtra","Solapur","Cereals","Kharif","562.00","1160.00","1171.00"
"Maharashtra","Solapur","Cereals","Rabi","873.00","945.00","1037.00"
"Maharashtra","Solapur","Cereals","Summer","2600.00","1406.00","1407.00"
"Maharashtra","Solapur","Cereals","Total","846.00","977.00","1059.00"
"Maharashtra","Solapur","Tur","Kharif","571.00","618.00","517.00"
"Maharashtra","Solapur","Tur","Total","571.00","618.00","517.00"
"Maharashtra","Solapur","Gram","Rabi","812.00","839.00","802.00"
"Maharashtra","Solapur","Gram","Total","812.00","839.00","802.00"
"Maharashtra","Solapur","Urad","Kharif","362.00","651.00","587.00"
"Maharashtra","Solapur","Urad","Summer","","","539.00"
"Maharashtra","Solapur","Urad","Total","362.00","651.00","587.00"
"Maharashtra","Solapur","Moong","Kharif","348.00","582.00","514.00"
"Maharashtra","Solapur","Moong","Summer","","","184.00"
"Maharashtra","Solapur","Moong","Total","348.00","582.00","514.00"
"Maharashtra","Solapur","Total Pulses","Total","602.00","706.00","643.00"
"Maharashtra","Solapur","Total Food Grains","Kharif","508.00","872.00","823.00"
"Maharashtra","Solapur","Total Food Grains","Rabi","866.00","934.00","1011.00"
"Maharashtra","Solapur","Total Food Grains","Summer","2600.00","1406.00","1406.00"
"Maharashtra","Solapur","Total Food Grains","Total","798.00","922.00","968.00"
"Maharashtra","Thane","Rice","Kharif","2145.00","1940.00","2351.00"
"Maharashtra","Thane","Rice","Summer","3105.00","2294.00","4510.00"
"Maharashtra","Thane","Rice","Total","2146.00","1941.00","2352.00"
"Maharashtra","Thane","Maize","Rabi","","","2464.00"
"Maharashtra","Thane","Maize","Summer","","","2001.00"
"Maharashtra","Thane","Maize","Total","","","2404.00"
"Maharashtra","Thane","Ragi","Kharif","719.00","869.00","1014.00"
"Maharashtra","Thane","Ragi","Total","719.00","869.00","1014.00"
"Maharashtra","Thane","Shree Anna /Nutri Cereals","Kharif","719.00","869.00","1014.00"
"Maharashtra","Thane","Shree Anna /Nutri Cereals","Total","719.00","869.00","1014.00"
"Maharashtra","Thane","Nutri/Coarse Cereals","Kharif","719.00","869.00","1014.00"
"Maharashtra","Thane","Nutri/Coarse Cereals","Rabi","","","2464.00"
"Maharashtra","Thane","Nutri/Coarse Cereals","Summer","","","2001.00"
"Maharashtra","Thane","Nutri/Coarse Cereals","Total","719.00","869.00","1081.00"
"Maharashtra","Thane","Cereals","Kharif","2093.00","1900.00","2297.00"
"Maharashtra","Thane","Cereals","Rabi","","","2464.00"
"Maharashtra","Thane","Cereals","Summer","3105.00","2294.00","3800.00"
"Maharashtra","Thane","Cereals","Total","2093.00","1901.00","2299.00"
"Maharashtra","Thane","Tur","Kharif","","662.00","601.00"
"Maharashtra","Thane","Tur","Total","","662.00","601.00"
"Maharashtra","Thane","Gram","Rabi","701.00","917.00","919.00"
"Maharashtra","Thane","Gram","Total","701.00","917.00","919.00"
"Maharashtra","Thane","Urad","Kharif","830.00","461.00","770.00"
"Maharashtra","Thane","Urad","Total","830.00","461.00","770.00"
"Maharashtra","Thane","Moong","Kharif","","364.00","635.00"
"Maharashtra","Thane","Moong","Total","","364.00","635.00"
"Maharashtra","Thane","Total Pulses","Total","741.00","772.00","819.00"
"Maharashtra","Thane","Total Food Grains","Kharif","2080.00","1868.00","2244.00"
"Maharashtra","Thane","Total Food Grains","Rabi","701.00","917.00","967.00"
"Maharashtra","Thane","Total Food Grains","Summer","3105.00","2294.00","3800.00"
"Maharashtra","Thane","Total Food Grains","Total","2051.00","1837.00","2179.00"
"Maharashtra","Wardha","Wheat","Rabi","1382.00","2155.00","2301.00"
"Maharashtra","Wardha","Wheat","Total","1382.00","2155.00","2301.00"
"Maharashtra","Wardha","Maize","Kharif","1615.00","3416.00","2951.00"
"Maharashtra","Wardha","Maize","Rabi","1051.00","1290.00","2177.00"
"Maharashtra","Wardha","Maize","Summer","","1302.00","680.00"
"Maharashtra","Wardha","Maize","Total","1067.00","1354.00","2057.00"
"Maharashtra","Wardha","Jowar","Kharif","224.00","215.00","214.00"
"Maharashtra","Wardha","Jowar","Rabi","564.00","610.00","869.00"
"Maharashtra","Wardha","Jowar","Summer","","","831.00"
"Maharashtra","Wardha","Jowar","Total","516.00","553.00","707.00"
"Maharashtra","Wardha","Shree Anna /Nutri Cereals","Kharif","224.00","215.00","214.00"
"Maharashtra","Wardha","Shree Anna /Nutri Cereals","Rabi","564.00","610.00","869.00"
"Maharashtra","Wardha","Shree Anna /Nutri Cereals","Summer","","","831.00"
"Maharashtra","Wardha","Shree Anna /Nutri Cereals","Total","516.00","553.00","707.00"
"Maharashtra","Wardha","Nutri/Coarse Cereals","Kharif","247.00","243.00","218.00"
"Maharashtra","Wardha","Nutri/Coarse Cereals","Rabi","607.00","636.00","1209.00"
"Maharashtra","Wardha","Nutri/Coarse Cereals","Summer","","1302.00","827.00"
"Maharashtra","Wardha","Nutri/Coarse Cereals","Total","560.00","585.00","874.00"
"Maharashtra","Wardha","Cereals","Kharif","247.00","243.00","218.00"
"Maharashtra","Wardha","Cereals","Rabi","1177.00","1818.00","2210.00"
"Maharashtra","Wardha","Cereals","Summer","","1302.00","827.00"
"Maharashtra","Wardha","Cereals","Total","1141.00","1762.00","2054.00"
"Maharashtra","Wardha","Tur","Kharif","1352.00","1855.00","1393.00"
"Maharashtra","Wardha","Tur","Total","1352.00","1855.00","1393.00"
"Maharashtra","Wardha","Gram","Rabi","1014.00","1690.00","1516.00"
"Maharashtra","Wardha","Gram","Total","1014.00","1690.00","1516.00"
"Maharashtra","Wardha","Urad","Kharif","111.00","292.00","396.00"
"Maharashtra","Wardha","Urad","Total","111.00","292.00","396.00"
"Maharashtra","Wardha","Moong","Kharif","389.00","339.00","494.00"
"Maharashtra","Wardha","Moong","Summer","","","184.00"
"Maharashtra","Wardha","Moong","Total","389.00","339.00","210.00"
"Maharashtra","Wardha","Total Pulses","Total","1231.00","1788.00","1423.00"
"Maharashtra","Wardha","Total Food Grains","Kharif","1341.00","1837.00","1382.00"
"Maharashtra","Wardha","Total Food Grains","Rabi","1065.00","1728.00","1754.00"
"Maharashtra","Wardha","Total Food Grains","Summer","","1302.00","642.00"
"Maharashtra","Wardha","Total Food Grains","Total","1218.00","1784.00","1515.00"
"Maharashtra","Washim","Wheat","Rabi","1313.00","2419.00","1967.00"
"Maharashtra","Washim","Wheat","Total","1313.00","2419.00","1967.00"
"Maharashtra","Washim","Maize","Kharif","1836.00","3416.00","2951.00"
"Maharashtra","Washim","Maize","Rabi","340.00","1290.00","2177.00"
"Maharashtra","Washim","Maize","Summer","","","1732.00"
